customer_id,name,age,region,segment,income,tenure_months,churned,transaction_count,total_transaction_amount,avg_transaction_amount,complaint_count,avg_resolution_days,high_severity_complaints,open_complaints,call_count,positive_calls,negative_calls,total_products,active_products,closed_products,total_interactions,support_interactions,complaint_interactions,negative_call_rate,positive_call_rate,open_complaint_rate,closed_product_rate,support_interaction_rate,churn_probability
C10749,Customer_750,37,North,Standard,109995,16,0,47,110558.89,2352.316808510638,5.0,19.2,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,9,2,2,0.5,0.5,0.0,0.0,0.2222222222222222,0.155
C10750,Customer_751,29,North,Premium,217322,77,1,45,86865.1,1930.3355555555556,1.0,20.0,0.0,0.0,7.0,1.0,4.0,3.0,2.0,1.0,6,1,0,0.5714285714285714,0.14285714285714285,0.0,0.3333333333333333,0.16666666666666666,0.19738095238095238
C10751,Customer_752,53,West,Business,172745,34,0,45,84447.26000000001,1876.605777777778,1.0,18.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,15,4,4,0.25,0.75,0.0,0.0,0.26666666666666666,0.07500000000000001
C10752,Customer_753,40,Central,Premium,147808,13,0,39,102439.22,2626.6466666666665,2.0,11.5,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,12,5,0,0.6666666666666666,0.0,0.5,0.0,0.4166666666666667,0.1983333333333333
C10753,Customer_754,33,Central,Premium,183128,63,0,61,117866.61,1932.2395081967213,9.0,10.333333333333334,5.0,2.0,12.0,9.0,0.0,1.0,1.0,0.0,14,5,2,0.0,0.75,0.2222222222222222,0.0,0.35714285714285715,0.21833333333333335
C10754,Customer_755,48,South,Premium,162686,20,1,48,88339.81,1840.4127083333333,2.0,12.0,0.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,16,1,6,0.5,0.3333333333333333,0.5,0.5,0.0625,0.24999999999999997
C10755,Customer_756,68,East,Business,32415,29,0,56,84310.72,1505.5485714285714,5.0,10.6,0.0,1.0,9.0,4.0,2.0,3.0,2.0,1.0,14,5,0,0.2222222222222222,0.4444444444444444,0.2,0.3333333333333333,0.35714285714285715,0.22644444444444445
C10756,Customer_757,49,Central,Premium,244763,57,0,54,101128.66,1872.752962962963,2.0,8.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,16,3,1,0.0,1.0,0.5,0.0,0.1875,0.10500000000000001
C10757,Customer_758,33,North,Standard,199956,56,0,50,90147.61,1802.9522,3.0,9.666666666666666,2.0,1.0,6.0,3.0,1.0,3.0,2.0,1.0,13,4,0,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.18
C10758,Customer_759,66,Central,Premium,173036,84,0,59,105370.93,1785.9479661016949,2.0,17.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,10,2,4,0.0,0.6666666666666666,0.5,0.0,0.2,0.10500000000000001
C10759,Customer_760,55,South,Standard,193798,89,0,45,66715.37,1482.5637777777777,3.0,16.333333333333332,1.0,1.0,3.0,1.0,1.0,7.0,5.0,0.0,11,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0.15666666666666665
C10760,Customer_761,26,South,Premium,62044,77,1,56,104718.02,1869.964642857143,3.0,19.333333333333332,0.0,2.0,6.0,4.0,1.0,2.0,1.0,0.0,7,1,2,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.14285714285714285,0.18833333333333335
C10761,Customer_762,38,East,Standard,213221,23,0,49,68042.20999999999,1388.6165306122448,4.0,18.75,0.0,1.0,8.0,5.0,0.0,3.0,2.0,1.0,9,1,3,0.0,0.625,0.25,0.3333333333333333,0.1111111111111111,0.15666666666666668
C10762,Customer_763,25,Central,Standard,193616,46,0,48,115715.08,2410.7308333333335,3.0,15.333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,1,2,0.0,0.0,0.0,0.0,0.1111111111111111,0.065
C10763,Customer_764,67,North,Standard,74976,7,0,50,97651.7,1953.0339999999999,6.0,17.333333333333332,1.0,1.0,8.0,5.0,0.0,3.0,2.0,1.0,13,3,3,0.0,0.625,0.16666666666666666,0.3333333333333333,0.23076923076923078,0.18166666666666667
C10764,Customer_765,45,North,Standard,188324,89,1,50,78931.59,1578.6317999999999,3.0,10.333333333333334,0.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,14,2,3,0.0,0.6666666666666666,0.0,0.0,0.14285714285714285,0.065
C10765,Customer_766,22,West,Standard,28832,43,0,52,83283.61,1601.6078846153846,2.0,7.5,1.0,0.0,6.0,1.0,1.0,3.0,2.0,0.0,14,2,2,0.16666666666666666,0.16666666666666666,0.0,0.0,0.14285714285714285,0.08333333333333334
C10766,Customer_767,30,North,Standard,246883,61,0,51,103916.79,2037.5841176470587,1.0,11.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,0.0,17,3,4,0.2,0.6,1.0,0.0,0.17647058823529413,0.156
C10767,Customer_768,50,East,Standard,236509,91,0,50,92171.91,1843.4382,4.0,17.25,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,14,1,2,0.16666666666666666,0.16666666666666666,0.25,0.0,0.07142857142857142,0.15333333333333332
C10768,Customer_769,70,East,Standard,59148,107,0,41,66645.70999999999,1625.5051219512193,2.0,16.5,1.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,12,5,2,0.16666666666666666,0.3333333333333333,0.5,0.0,0.4166666666666667,0.13833333333333334
C10769,Customer_770,65,North,Premium,217312,56,0,50,116927.84999999999,2338.557,1.0,27.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,1.0,11,2,4,0.0,0.4,1.0,1.0,0.18181818181818182,0.19
C10770,Customer_771,25,North,Standard,244526,76,1,49,84197.14,1718.3089795918368,3.0,6.333333333333333,0.0,0.0,8.0,4.0,2.0,3.0,3.0,0.0,13,0,4,0.25,0.5,0.0,0.0,0.0,0.125
C10771,Customer_772,53,West,Standard,137230,24,0,37,77311.47,2089.499189189189,2.0,17.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,0.0,10,1,1,0.4,0.6,0.0,0.0,0.1,0.122
C10772,Customer_773,21,North,Premium,110076,85,0,45,98777.91,2195.0646666666667,2.0,9.5,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,9,2,1,0.25,0.25,0.0,0.0,0.2222222222222222,0.09000000000000001
C10773,Customer_774,38,West,Standard,233188,67,0,53,94133.64,1776.1064150943396,9.0,11.88888888888889,0.0,0.0,6.0,2.0,2.0,3.0,1.0,1.0,8,2,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.25833333333333336
C10774,Customer_775,52,West,Standard,209531,66,0,54,102301.92,1894.48,3.0,17.666666666666668,1.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,18,5,2,0.2857142857142857,0.42857142857142855,0.0,0.0,0.2777777777777778,0.12785714285714286
C10775,Customer_776,67,North,Premium,63402,73,1,34,74787.88,2199.643529411765,6.0,19.5,0.0,2.0,6.0,2.0,3.0,3.0,2.0,1.0,12,1,4,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.3166666666666667
C10776,Customer_777,69,South,Premium,213799,6,1,48,105958.55,2207.469791666667,1.0,12.0,0.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,14,2,2,0.5,0.25,1.0,0.2,0.14285714285714285,0.23
C10777,Customer_778,31,South,Standard,63578,67,0,48,97444.01999999999,2030.0837499999998,2.0,20.5,0.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,5,1,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2,0.1433333333333333
C10778,Customer_779,41,West,Standard,115453,17,0,34,45461.87,1337.1138235294118,3.0,13.666666666666666,1.0,0.0,7.0,4.0,1.0,2.0,1.0,1.0,9,1,0,0.14285714285714285,0.5714285714285714,0.0,0.5,0.1111111111111111,0.14142857142857143
C10779,Customer_780,46,North,Business,178390,106,0,41,102939.82,2510.727317073171,2.0,14.5,0.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,14,3,4,0.2,0.4,1.0,1.0,0.21428571428571427,0.266
C10780,Customer_781,45,South,Premium,100715,78,0,43,83919.7,1951.620930232558,2.0,10.0,2.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,7,0,1,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.08142857142857143
C10781,Customer_782,42,North,Standard,233859,24,0,35,57211.159999999996,1634.6045714285713,3.0,16.666666666666668,0.0,1.0,8.0,3.0,4.0,1.0,0.0,1.0,8,1,0,0.5,0.375,0.3333333333333333,1.0,0.125,0.3
C10782,Customer_783,47,North,Premium,136435,88,0,61,114199.8,1872.127868852459,2.0,17.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,9,2,0,0.4,0.6,0.5,0.0,0.2222222222222222,0.177
C10783,Customer_784,69,North,Standard,241101,116,0,44,68518.09,1557.2293181818181,1.0,11.0,0.0,0.0,5.0,4.0,0.0,1.0,1.0,0.0,20,2,4,0.0,0.8,0.0,0.0,0.1,0.035
C10784,Customer_785,33,Central,Standard,176538,49,1,51,139475.16,2734.8070588235296,5.0,18.8,1.0,1.0,6.0,3.0,2.0,2.0,2.0,0.0,10,3,3,0.3333333333333333,0.5,0.2,0.0,0.3,0.19866666666666669
C10785,Customer_786,53,North,Standard,120742,83,0,52,119380.81999999999,2295.785,2.0,27.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,10,1,6,0.25,0.5,0.0,0.0,0.1,0.09000000000000001
C10786,Customer_787,54,Central,Premium,70475,95,0,51,125721.43000000001,2465.1260784313727,2.0,11.5,0.0,1.0,6.0,2.0,3.0,2.0,0.0,1.0,16,1,4,0.5,0.3333333333333333,0.5,0.5,0.0625,0.24999999999999997
C10787,Customer_788,61,West,Standard,85142,48,0,40,60966.95,1524.17375,3.0,15.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,10,1,0,0.0,0.6,0.3333333333333333,0.0,0.1,0.10999999999999999
C10788,Customer_789,55,South,Premium,241232,16,0,34,75948.89,2233.790882352941,2.0,25.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,9,1,2,0.0,0.6,0.5,0.0,0.1111111111111111,0.10500000000000001
C10789,Customer_790,21,South,Standard,182636,52,0,50,64169.23,1283.3846,7.0,19.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,11,4,1,0.5,0.0,0.42857142857142855,0.5,0.36363636363636365,0.33071428571428574
C10790,Customer_791,41,South,Standard,178484,22,0,64,83957.38,1311.8340625,3.0,13.333333333333334,0.0,1.0,5.0,3.0,0.0,2.0,2.0,0.0,14,1,1,0.0,0.6,0.3333333333333333,0.0,0.07142857142857142,0.10999999999999999
C10791,Customer_792,68,South,Standard,118526,52,0,52,93748.39,1802.8536538461537,5.0,14.4,0.0,2.0,11.0,5.0,3.0,0.0,0.0,0.0,7,2,0,0.2727272727272727,0.45454545454545453,0.4,0.0,0.2857142857142857,0.25081818181818183
C10792,Customer_793,26,South,Premium,76001,114,0,48,83770.45,1745.2177083333333,2.0,15.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,9,1,1,0.25,0.25,0.5,0.25,0.1111111111111111,0.17750000000000002
C10793,Customer_794,48,South,Standard,82649,35,0,73,92864.22,1272.112602739726,4.0,18.75,0.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,13,4,1,0.5,0.25,0.25,0.0,0.3076923076923077,0.2
C10794,Customer_795,37,South,Standard,217029,61,1,45,76601.59,1702.2575555555554,4.0,12.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,12,2,3,0.0,0.5,0.25,0.0,0.16666666666666666,0.12000000000000001
C10795,Customer_796,25,West,Premium,191589,45,0,45,89488.57,1988.634888888889,3.0,16.666666666666668,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,17,3,4,0.25,0.75,0.0,0.0,0.17647058823529413,0.10500000000000001
C10796,Customer_797,51,North,Standard,169228,81,0,51,106619.68,2090.5819607843137,1.0,3.0,0.0,1.0,7.0,3.0,3.0,2.0,2.0,0.0,10,2,1,0.42857142857142855,0.42857142857142855,1.0,0.0,0.2,0.21428571428571427
C10797,Customer_798,25,East,Business,179136,14,0,59,114363.86,1938.3705084745764,2.0,4.5,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,10,1,2,0.25,0.25,0.0,0.0,0.1,0.09000000000000001
C10798,Customer_799,58,Central,Standard,50711,42,0,58,81477.84,1404.790344827586,4.0,19.0,0.0,2.0,1.0,1.0,0.0,6.0,5.0,1.0,7,0,1,0.0,1.0,0.5,0.16666666666666666,0.0,0.18833333333333332
C10799,Customer_800,23,East,Premium,55106,120,0,51,80891.97,1586.1170588235295,5.0,16.4,2.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,9,2,4,0.2,0.2,0.4,0.0,0.2222222222222222,0.205
C10800,Customer_801,43,East,Standard,90458,22,0,44,67128.86,1525.655909090909,4.0,14.75,1.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,11,0,5,0.14285714285714285,0.14285714285714285,0.5,0.0,0.0,0.19142857142857142
C10801,Customer_802,57,North,Business,172661,96,0,47,93549.08,1990.4059574468085,5.0,20.4,1.0,0.0,4.0,2.0,1.0,3.0,2.0,0.0,6,1,0,0.25,0.5,0.0,0.0,0.16666666666666666,0.135
C10802,Customer_803,57,North,Standard,245344,40,0,37,57579.909999999996,1556.2137837837836,3.0,10.0,1.0,0.0,11.0,5.0,3.0,1.0,0.0,1.0,7,1,2,0.2727272727272727,0.45454545454545453,0.0,1.0,0.14285714285714285,0.2168181818181818
C10803,Customer_804,30,North,Standard,155429,5,0,54,81121.77,1502.255,3.0,14.666666666666666,0.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,7,1,1,0.5,0.0,0.6666666666666666,0.0,0.14285714285714285,0.21499999999999997
C10804,Customer_805,30,South,Standard,242583,30,0,48,115711.94,2410.6654166666667,1.0,20.0,0.0,0.0,8.0,4.0,1.0,2.0,2.0,0.0,13,1,4,0.125,0.5,0.0,0.0,0.07692307692307693,0.065
C10805,Customer_806,39,West,Standard,126754,58,0,53,84253.36,1589.6860377358491,2.0,11.0,1.0,2.0,6.0,2.0,2.0,3.0,2.0,0.0,11,3,2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2727272727272727,0.22666666666666668
C10806,Customer_807,37,South,Standard,163286,92,0,37,71865.54,1942.3118918918917,2.0,13.5,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,12,2,3,0.3333333333333333,0.3333333333333333,0.5,0.0,0.16666666666666666,0.17166666666666666
C10807,Customer_808,41,West,Business,241803,96,0,47,65457.26,1392.7076595744682,5.0,15.8,1.0,0.0,8.0,3.0,4.0,2.0,1.0,0.0,10,0,2,0.5,0.375,0.0,0.0,0.0,0.215
C10808,Customer_809,34,West,Standard,151479,15,0,50,78933.9,1578.6779999999999,4.0,23.75,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,12,2,1,0.0,0.0,0.0,1.0,0.16666666666666666,0.15000000000000002
C10809,Customer_810,29,East,Premium,183199,79,0,50,76872.9,1537.4579999999999,1.0,9.0,0.0,0.0,5.0,2.0,2.0,4.0,3.0,0.0,12,3,2,0.4,0.4,0.0,0.0,0.25,0.10700000000000001
C10810,Customer_811,66,East,Premium,161213,68,0,42,62034.37,1477.0088095238095,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,9,0,2,0.5,0.25,0.0,0.0,0.0,0.1
C10811,Customer_812,21,West,Premium,53884,39,0,55,95076.27,1728.6594545454545,2.0,21.5,1.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,7,1,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.14285714285714285,0.09666666666666668
C10812,Customer_813,65,West,Standard,246493,51,1,55,91070.75,1655.831818181818,3.0,13.666666666666666,0.0,1.0,5.0,3.0,1.0,6.0,5.0,1.0,7,1,1,0.2,0.6,0.3333333333333333,0.16666666666666666,0.14285714285714285,0.1743333333333333
C10813,Customer_814,33,South,Standard,27708,104,0,46,69049.7,1501.0804347826086,2.0,8.5,1.0,0.0,3.0,2.0,0.0,3.0,3.0,0.0,13,0,5,0.0,0.6666666666666666,0.0,0.0,0.0,0.05
C10814,Customer_815,24,South,Premium,43375,68,0,44,95801.09,2177.2975,5.0,13.4,0.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,13,2,3,0.25,0.25,0.4,0.0,0.15384615384615385,0.209
C10815,Customer_816,21,East,Business,40088,38,0,74,132583.27,1791.6658108108106,1.0,24.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,12,3,3,0.6666666666666666,0.0,0.0,0.0,0.25,0.12833333333333335
C10816,Customer_817,69,North,Standard,82615,56,0,31,39113.98,1261.7412903225807,3.0,15.666666666666666,2.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,12,2,1,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.13166666666666668
C10817,Customer_818,60,West,Standard,135138,28,0,50,124025.26,2480.5052,1.0,4.0,0.0,1.0,4.0,3.0,0.0,3.0,3.0,0.0,5,1,1,0.0,0.75,1.0,0.0,0.2,0.12
C10818,Customer_819,52,South,Standard,201118,77,1,53,87722.66,1655.1445283018868,5.0,15.4,1.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,8,1,4,0.4,0.6,0.6,0.0,0.125,0.278
C10819,Customer_820,54,East,Business,35014,74,0,52,87021.04,1673.4815384615383,7.0,19.428571428571427,0.0,3.0,5.0,4.0,0.0,2.0,2.0,0.0,11,2,1,0.0,0.8,0.42857142857142855,0.0,0.18181818181818182,0.22571428571428573
C10820,Customer_821,48,South,Standard,220497,110,0,55,73232.43,1331.4987272727271,3.0,20.0,0.0,1.0,7.0,1.0,3.0,1.0,0.0,0.0,9,5,1,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.0,0.5555555555555556,0.20428571428571426
C10821,Customer_822,51,West,Standard,159345,42,1,47,77248.33,1643.581489361702,7.0,18.142857142857142,2.0,3.0,5.0,2.0,1.0,2.0,2.0,0.0,12,2,2,0.2,0.4,0.42857142857142855,0.0,0.16666666666666666,0.2617142857142857
C10822,Customer_823,28,West,Premium,203207,45,0,49,96776.16,1975.0236734693879,2.0,15.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,14,6,3,1.0,0.0,0.5,0.0,0.42857142857142855,0.22499999999999998
C10823,Customer_824,59,Central,Standard,127842,24,0,54,107949.97,1999.0735185185185,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,13,2,5,0.2,0.4,0.0,0.0,0.15384615384615385,0.056
C10824,Customer_825,46,North,Standard,186953,22,0,48,96495.45,2010.3218749999999,3.0,13.333333333333334,0.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,4,0,0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.0,0.23833333333333334
C10825,Customer_826,54,Central,Premium,103077,10,0,56,139238.13,2486.3951785714285,2.0,15.0,0.0,0.0,6.0,3.0,1.0,1.0,1.0,0.0,9,0,2,0.16666666666666666,0.5,0.0,0.0,0.0,0.08333333333333334
C10826,Customer_827,23,East,Business,164784,31,0,40,81430.24,2035.756,5.0,19.4,1.0,0.0,4.0,3.0,0.0,2.0,2.0,0.0,12,2,3,0.0,0.75,0.0,0.0,0.16666666666666666,0.095
C10827,Customer_828,70,South,Standard,230776,42,0,53,98246.65,1853.7103773584904,5.0,19.0,1.0,1.0,10.0,4.0,3.0,3.0,2.0,1.0,9,3,0,0.3,0.4,0.2,0.3333333333333333,0.3333333333333333,0.25266666666666665
C10828,Customer_829,32,East,Standard,77874,92,0,37,65551.8,1771.6702702702703,1.0,22.0,0.0,0.0,7.0,5.0,0.0,3.0,3.0,0.0,11,0,1,0.0,0.7142857142857143,0.0,0.0,0.0,0.035
C10829,Customer_830,21,West,Standard,94087,32,0,46,72533.1,1576.8065217391306,3.0,19.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,13,5,6,0.25,0.25,0.0,1.0,0.38461538461538464,0.175
C10830,Customer_831,64,Central,Standard,37297,83,0,54,106166.97,1966.055,3.0,23.666666666666668,0.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,8,2,3,0.2,0.4,0.0,0.0,0.25,0.101
C10831,Customer_832,25,Central,Premium,52128,86,0,53,100167.89,1889.9601886792452,2.0,23.5,1.0,0.0,6.0,2.0,3.0,5.0,4.0,1.0,9,2,0,0.5,0.3333333333333333,0.0,0.2,0.2222222222222222,0.18
C10832,Customer_833,50,Central,Standard,93368,118,1,57,87482.86,1534.7870175438597,3.0,23.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,13,3,3,0.5,0.0,0.3333333333333333,1.0,0.23076923076923078,0.26
C10833,Customer_834,50,East,Standard,243671,57,0,51,74206.51,1455.0296078431372,4.0,15.75,0.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,11,2,3,0.0,0.5,0.25,0.0,0.18181818181818182,0.12000000000000001
C10834,Customer_835,37,West,Standard,244571,18,0,48,79027.16,1646.3991666666668,1.0,18.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,7,0,1,0.0,1.0,0.0,0.0,0.0,0.035
C10835,Customer_836,68,South,Standard,103958,48,0,61,117379.51,1924.2542622950818,4.0,18.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,9,3,0,0.0,0.75,0.25,0.0,0.3333333333333333,0.12000000000000001
C10836,Customer_837,67,South,Standard,57920,64,0,46,94582.56999999999,2056.1428260869566,0.0,0.0,0.0,0.0,7.0,2.0,3.0,3.0,3.0,0.0,7,3,1,0.42857142857142855,0.2857142857142857,0.0,0.0,0.42857142857142855,0.1142857142857143
C10837,Customer_838,43,East,Premium,167228,109,0,54,121851.49,2256.5090740740743,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,11,0,1,0.5,0.0,0.0,0.0,0.0,0.08
C10838,Customer_839,35,Central,Standard,167180,9,0,51,85450.81,1675.5060784313725,4.0,8.75,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,15,2,4,0.0,0.0,0.25,0.5,0.13333333333333333,0.165
C10839,Customer_840,57,North,Premium,187917,82,0,49,88731.69,1810.8508163265305,2.0,18.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,7,0,2,0.0,0.6666666666666666,0.0,0.5,0.0,0.095
C10840,Customer_841,41,East,Premium,158872,47,1,45,101358.15,2252.403333333333,4.0,17.0,0.0,1.0,6.0,4.0,1.0,3.0,3.0,0.0,9,0,6,0.16666666666666666,0.6666666666666666,0.25,0.0,0.0,0.15333333333333332
C10841,Customer_842,34,East,Standard,198784,61,0,52,101291.05,1947.9048076923077,1.0,17.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,11,2,3,0.0,0.5,1.0,0.0,0.18181818181818182,0.12
C10842,Customer_843,22,West,Standard,158682,113,0,48,64078.119999999995,1334.9608333333333,3.0,9.0,0.0,0.0,7.0,4.0,2.0,1.0,1.0,0.0,18,3,7,0.2857142857142857,0.5714285714285714,0.0,0.0,0.16666666666666666,0.12785714285714286
C10843,Customer_844,31,South,Standard,102603,58,0,55,100107.06,1820.1283636363637,2.0,13.5,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,7,1,2,0.6666666666666666,0.3333333333333333,1.0,0.0,0.14285714285714285,0.2533333333333333
C10844,Customer_845,59,East,Standard,58872,50,0,54,100196.13,1855.483888888889,3.0,9.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7,1,0,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.10999999999999999
C10845,Customer_846,58,East,Standard,35728,29,0,57,89657.76,1572.9431578947367,6.0,9.666666666666666,2.0,2.0,6.0,3.0,2.0,2.0,2.0,0.0,6,2,0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.3333333333333333,0.24666666666666667
C10846,Customer_847,54,Central,Standard,120102,55,1,56,98864.55,1765.4383928571428,4.0,14.0,0.0,1.0,7.0,3.0,1.0,0.0,0.0,0.0,8,2,1,0.14285714285714285,0.42857142857142855,0.25,0.0,0.25,0.1514285714285714
C10847,Customer_848,58,Central,Standard,147049,89,0,49,82701.96,1687.7951020408163,4.0,19.5,0.0,1.0,10.0,5.0,2.0,4.0,4.0,0.0,8,1,1,0.2,0.5,0.25,0.0,0.125,0.176
C10848,Customer_849,70,North,Premium,45583,90,0,65,79772.78,1227.2735384615385,4.0,14.25,0.0,2.0,8.0,4.0,4.0,4.0,3.0,1.0,9,0,2,0.5,0.5,0.5,0.25,0.0,0.31250000000000006
C10849,Customer_850,54,West,Standard,110774,75,0,61,95835.83,1571.079180327869,2.0,16.5,0.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,12,0,3,0.0,0.6,0.0,0.0,0.0,0.05
C10850,Customer_851,38,North,Premium,163335,37,0,44,137291.39,3120.258863636364,2.0,2.5,1.0,0.0,5.0,4.0,0.0,5.0,5.0,0.0,7,1,2,0.0,0.8,0.0,0.0,0.14285714285714285,0.05
C10851,Customer_852,50,Central,Standard,151374,53,0,50,79949.13,1598.9826,3.0,12.666666666666666,0.0,0.0,3.0,1.0,1.0,4.0,3.0,1.0,8,2,0,0.3333333333333333,0.3333333333333333,0.0,0.25,0.25,0.14416666666666667
C10852,Customer_853,35,South,Premium,223522,86,1,51,86973.8,1705.3686274509805,6.0,14.333333333333334,3.0,4.0,4.0,1.0,3.0,2.0,2.0,0.0,14,4,1,0.75,0.25,0.6666666666666666,0.0,0.2857142857142857,0.36999999999999994
C10853,Customer_854,47,Central,Standard,245357,39,0,50,65785.88,1315.7176000000002,2.0,16.0,0.0,1.0,7.0,3.0,0.0,2.0,2.0,0.0,6,1,0,0.0,0.42857142857142855,0.5,0.0,0.16666666666666666,0.10500000000000001
C10854,Customer_855,54,West,Standard,175528,108,0,57,130157.05,2283.45701754386,3.0,22.333333333333332,1.0,0.0,5.0,4.0,1.0,2.0,2.0,0.0,12,2,1,0.2,0.8,0.0,0.0,0.16666666666666666,0.101
C10855,Customer_856,58,Central,Premium,116118,83,1,45,93155.24,2070.1164444444444,2.0,20.0,1.0,1.0,7.0,3.0,4.0,6.0,6.0,0.0,7,0,2,0.5714285714285714,0.42857142857142855,0.5,0.0,0.0,0.2307142857142857
C10856,Customer_857,53,West,Standard,90942,113,1,39,81033.69,2077.7869230769234,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,0.0,8,3,1,0.25,0.75,0.0,0.0,0.375,0.06
C10857,Customer_858,44,West,Standard,38689,97,0,45,93173.86,2070.530222222222,3.0,18.666666666666668,1.0,1.0,10.0,5.0,2.0,1.0,1.0,0.0,12,3,2,0.2,0.5,0.3333333333333333,0.0,0.25,0.166
C10858,Customer_859,35,West,Business,189006,59,0,54,74153.28,1373.2088888888889,1.0,6.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,0.0,11,2,2,0.2,0.4,0.0,0.0,0.18181818181818182,0.07100000000000001
C10859,Customer_860,50,West,Standard,58276,10,1,38,96665.54000000001,2543.8300000000004,2.0,24.5,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,11,1,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.09090909090909091,0.09666666666666668
C10860,Customer_861,62,West,Standard,126968,81,0,59,128602.15,2179.6974576271186,3.0,17.666666666666668,0.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,8,3,1,0.4,0.4,0.0,0.0,0.375,0.137
