transaction_id,customer_id,transaction_date,amount,transaction_type,merchant_category
T37932,C10883,2025-09-27,863.78,Purchase,Retail
T37933,C10777,2026-06-16,3075.98,Transfer,Healthcare
T37934,C10491,2026-03-18,1661.89,Transfer,Utilities
T37935,C10641,2026-03-04,1171.16,Withdrawal,Food
T37936,C10059,2025-05-17,4148.32,Purchase,Food
T37937,C10812,2026-05-21,1170.62,Withdrawal,Retail
T37938,C10508,2026-03-22,530.08,Transfer,Retail
T37939,C10391,2025-09-19,881.96,Transfer,Healthcare
T37940,C10953,2026-03-26,395.25,Transfer,Food
T37941,C10118,2025-04-15,900.04,Payment,Retail
T37942,C10774,2025-10-26,483.84,Payment,Travel
T37943,C10994,2025-04-07,289.22,Payment,Entertainment
T37944,C10470,2025-01-05,679.65,Payment,Utilities
T37945,C10327,2025-05-21,243.54,Purchase,Utilities
T37946,C10020,2026-01-11,2318.95,Purchase,Healthcare
T37947,C10096,2026-05-27,2072.77,Payment,Entertainment
T37948,C10814,2025-07-03,3030.45,Withdrawal,Utilities
T37949,C10512,2025-07-20,644.47,Transfer,Retail
T37950,C10907,2025-12-12,1725.25,Payment,Food
T37951,C10714,2025-01-30,350.27,Withdrawal,Entertainment
T37952,C10943,2025-05-04,619.69,Payment,Entertainment
T37953,C10639,2026-04-15,3056.86,Withdrawal,Travel
T37954,C10349,2026-05-03,3549.47,Purchase,Entertainment
T37955,C10131,2025-11-20,1240.73,Purchase,Food
T37956,C10545,2025-10-11,2161.4,Purchase,Entertainment
T37957,C10598,2025-10-20,869.12,Withdrawal,Utilities
T37958,C10031,2025-03-14,2998.35,Transfer,Retail
T37959,C10258,2025-09-08,441.21,Transfer,Food
T37960,C10475,2025-05-07,1236.77,Purchase,Entertainment
T37961,C10835,2025-08-10,3583.21,Transfer,Travel
T37962,C10824,2025-11-27,661.2,Transfer,Retail
T37963,C10881,2025-06-02,1081.61,Transfer,Healthcare
T37964,C10971,2025-11-27,1690.19,Transfer,Utilities
T37965,C10919,2025-10-24,2805.92,Purchase,Entertainment
T37966,C10032,2026-08-04,522.58,Transfer,Retail
T37967,C10898,2026-04-16,1596.83,Payment,Travel
T37968,C10387,2025-02-26,2919.8,Transfer,Food
T37969,C10797,2026-05-16,2910.21,Purchase,Food
T37970,C10837,2025-01-03,1050.29,Purchase,Healthcare
T37971,C10560,2026-07-25,774.1,Withdrawal,Travel
T37972,C10797,2026-08-14,1083.03,Withdrawal,Food
T37973,C10455,2026-04-23,540.64,Transfer,Retail
T37974,C10593,2025-06-18,1874.39,Purchase,Utilities
T37975,C10143,2025-03-15,1254.5,Purchase,Food
T37976,C10948,2026-07-25,95.4,Purchase,Healthcare
T37977,C10901,2025-06-11,1577.46,Withdrawal,Entertainment
T37978,C10791,2026-06-26,672.66,Transfer,Healthcare
T37979,C10882,2025-03-30,1292.1,Purchase,Entertainment
T37980,C10603,2025-11-14,5001.57,Transfer,Entertainment
T37981,C10223,2025-03-11,441.15,Payment,Retail
T37982,C10216,2026-05-15,738.72,Payment,Travel
T37983,C10155,2025-04-06,869.48,Withdrawal,Retail
T37984,C10788,2026-01-10,298.09,Purchase,Travel
T37985,C10519,2025-12-19,1212.31,Withdrawal,Food
T37986,C10035,2026-06-18,1691.98,Withdrawal,Retail
T37987,C10635,2026-08-17,746.39,Purchase,Entertainment
T37988,C10008,2025-08-08,1903.15,Purchase,Food
T37989,C10039,2026-02-01,4859.95,Purchase,Travel
T37990,C10468,2026-04-11,549.96,Payment,Food
T37991,C10178,2025-03-15,941.32,Purchase,Food
T37992,C10640,2026-05-14,817.54,Purchase,Entertainment
T37993,C10958,2025-03-07,6464.58,Withdrawal,Healthcare
T37994,C10500,2025-09-27,1944.35,Payment,Utilities
T37995,C10372,2026-02-20,3199.39,Payment,Utilities
T37996,C10067,2026-05-22,909.19,Withdrawal,Travel
T37997,C10969,2025-05-27,6622.82,Purchase,Utilities
T37998,C10665,2025-04-06,2991.21,Purchase,Travel
T37999,C10423,2025-11-26,448.12,Payment,Utilities
T38000,C10514,2025-07-25,332.78,Withdrawal,Entertainment
T38001,C10363,2025-08-22,1161.07,Transfer,Food
T38002,C10889,2026-02-07,1851.72,Payment,Retail
T38003,C10776,2025-11-27,760.78,Withdrawal,Food
T38004,C10927,2026-04-28,526.68,Withdrawal,Food
T38005,C10450,2025-06-16,2887.9,Payment,Entertainment
T38006,C10515,2026-05-15,1576.31,Purchase,Travel
T38007,C10773,2025-04-04,1014.64,Transfer,Retail
T38008,C10328,2025-06-29,527.35,Payment,Travel
T38009,C10793,2025-12-16,1026.35,Transfer,Travel
T38010,C10897,2025-08-27,515.36,Transfer,Entertainment
T38011,C10961,2025-07-22,2748.31,Payment,Food
T38012,C10369,2025-08-02,2311.44,Withdrawal,Entertainment
T38013,C10596,2025-09-23,425.91,Transfer,Utilities
T38014,C10853,2025-04-17,438.51,Purchase,Utilities
T38015,C10386,2026-01-09,4052.64,Withdrawal,Retail
T38016,C10546,2025-09-28,2449.41,Transfer,Healthcare
T38017,C10113,2025-11-12,2194.59,Transfer,Healthcare
T38018,C10570,2025-02-04,3436.81,Transfer,Food
T38019,C10037,2026-07-01,416.36,Payment,Food
T38020,C10544,2025-01-01,884.54,Withdrawal,Retail
T38021,C10376,2026-07-13,7306.26,Payment,Entertainment
T38022,C10398,2025-04-19,5008.46,Payment,Entertainment
T38023,C10202,2025-04-21,1970.78,Transfer,Healthcare
T38024,C10201,2025-09-02,1351.6,Purchase,Retail
T38025,C10099,2025-10-01,1905.81,Transfer,Travel
T38026,C10397,2025-01-26,1018.94,Transfer,Travel
T38027,C10449,2025-11-12,546.79,Purchase,Travel
T38028,C10812,2025-11-15,488.59,Transfer,Utilities
T38029,C10815,2026-07-07,9741.14,Payment,Retail
T38030,C10939,2025-02-12,610.78,Withdrawal,Entertainment
T38031,C10117,2025-10-21,3121.15,Payment,Retail
T38032,C10420,2025-09-07,127.1,Payment,Travel
T38033,C10242,2025-11-08,651.08,Payment,Retail
T38034,C10540,2026-03-01,979.51,Payment,Healthcare
T38035,C10226,2025-07-07,633.95,Purchase,Food
T38036,C10500,2025-12-21,507.96,Withdrawal,Food
T38037,C10851,2026-08-22,2805.06,Transfer,Retail
T38038,C10212,2025-11-08,1551.51,Withdrawal,Utilities
T38039,C10929,2026-03-22,635.36,Transfer,Healthcare
T38040,C10698,2026-07-28,581.62,Withdrawal,Healthcare
T38041,C10112,2025-06-05,282.62,Payment,Entertainment
T38042,C10372,2025-02-06,361.96,Purchase,Utilities
T38043,C10298,2026-07-01,377.66,Payment,Retail
T38044,C10672,2026-03-14,700.55,Payment,Retail
T38045,C10018,2025-11-23,23550.22,Payment,Food
T38046,C10775,2025-12-20,633.98,Transfer,Healthcare
T38047,C10670,2025-09-19,700.59,Purchase,Food
T38048,C10010,2025-01-19,628.81,Withdrawal,Entertainment
T38049,C10007,2025-12-28,1725.05,Purchase,Entertainment
T38050,C10152,2025-01-08,306.13,Withdrawal,Healthcare
T38051,C10624,2026-03-08,400.51,Payment,Entertainment
T38052,C10659,2026-04-23,3282.15,Payment,Healthcare
T38053,C10549,2026-03-26,1429.1,Payment,Travel
T38054,C10134,2026-01-08,1302.13,Transfer,Entertainment
T38055,C10372,2026-06-20,2669.3,Purchase,Retail
T38056,C10460,2025-04-29,1141.09,Payment,Utilities
T38057,C10934,2026-04-02,332.84,Payment,Entertainment
T38058,C10234,2025-01-09,1798.6,Transfer,Utilities
T38059,C10254,2026-03-23,1926.94,Withdrawal,Healthcare
T38060,C10585,2025-06-17,240.02,Purchase,Utilities
T38061,C10327,2026-07-26,1488.69,Purchase,Food
T38062,C10361,2025-12-29,2102.9,Withdrawal,Healthcare
T38063,C10373,2026-07-17,2199.1,Transfer,Travel
T38064,C10787,2026-07-06,2532.26,Withdrawal,Utilities
T38065,C10208,2025-09-24,1656.19,Withdrawal,Retail
T38066,C10266,2025-11-25,2971.26,Payment,Healthcare
T38067,C10655,2025-01-16,404.33,Withdrawal,Entertainment
T38068,C10996,2025-10-08,5153.09,Transfer,Utilities
T38069,C10553,2026-02-20,165.99,Payment,Healthcare
T38070,C10735,2026-04-23,2588.51,Purchase,Retail
T38071,C10857,2026-03-17,422.21,Purchase,Entertainment
T38072,C10505,2026-08-19,3813.81,Transfer,Utilities
T38073,C10563,2025-10-24,2256.09,Withdrawal,Entertainment
T38074,C10420,2026-01-15,632.24,Withdrawal,Travel
T38075,C10307,2025-03-06,835.78,Transfer,Travel
T38076,C10136,2025-06-09,702.67,Transfer,Utilities
T38077,C10418,2025-06-25,2279.23,Payment,Retail
T38078,C10194,2026-07-20,268.24,Purchase,Utilities
T38079,C10094,2025-05-05,867.15,Payment,Travel
T38080,C10489,2025-03-16,1778.5,Payment,Utilities
T38081,C10902,2026-07-07,163.44,Payment,Healthcare
T38082,C10257,2026-05-20,300.7,Purchase,Food
T38083,C10024,2025-12-05,3664.88,Purchase,Entertainment
T38084,C10231,2026-07-27,165.24,Withdrawal,Entertainment
T38085,C10331,2025-05-15,416.22,Withdrawal,Retail
T38086,C10605,2026-04-22,5679.75,Withdrawal,Healthcare
T38087,C10861,2025-02-22,1587.66,Purchase,Retail
T38088,C10220,2025-08-16,3980.37,Purchase,Utilities
T38089,C10296,2025-04-10,498.42,Payment,Entertainment
T38090,C10202,2026-04-22,269.97,Purchase,Entertainment
T38091,C10947,2025-12-15,1209.52,Transfer,Retail
T38092,C10342,2025-02-04,1707.79,Payment,Food
T38093,C10592,2025-09-16,210.38,Transfer,Travel
T38094,C10204,2026-01-01,1101.9,Payment,Healthcare
T38095,C10992,2026-04-26,476.26,Withdrawal,Food
T38096,C10960,2025-11-16,1171.35,Withdrawal,Food
T38097,C10891,2025-05-19,3016.1,Payment,Retail
T38098,C10999,2025-05-10,832.28,Payment,Utilities
T38099,C10076,2026-01-18,3561.84,Purchase,Travel
T38100,C10549,2025-04-09,867.29,Transfer,Retail
T38101,C10706,2026-02-18,2709.9,Withdrawal,Retail
T38102,C10975,2025-01-21,2603.2,Payment,Healthcare
T38103,C10041,2026-03-17,2079.04,Payment,Utilities
T38104,C10454,2025-12-21,1368.64,Transfer,Retail
T38105,C10181,2025-11-04,6356.0,Payment,Food
T38106,C10756,2025-07-17,1361.24,Transfer,Food
T38107,C10194,2026-04-03,2283.65,Transfer,Travel
T38108,C10589,2026-06-05,253.08,Payment,Entertainment
T38109,C10831,2026-04-26,2286.04,Withdrawal,Travel
T38110,C10975,2025-02-01,3031.58,Withdrawal,Travel
T38111,C10387,2025-12-24,738.96,Transfer,Entertainment
T38112,C10926,2025-04-22,3859.22,Purchase,Entertainment
T38113,C10636,2025-09-16,409.41,Transfer,Retail
T38114,C10140,2025-10-04,422.41,Withdrawal,Healthcare
T38115,C10026,2025-11-24,1633.58,Withdrawal,Travel
T38116,C10314,2025-04-26,1544.02,Transfer,Retail
T38117,C10320,2025-08-26,639.22,Payment,Healthcare
T38118,C10447,2026-06-17,320.78,Withdrawal,Food
T38119,C10792,2025-10-25,3556.23,Payment,Utilities
T38120,C10292,2026-07-06,226.88,Purchase,Healthcare
T38121,C10753,2025-02-27,1707.32,Transfer,Retail
T38122,C10235,2025-04-25,472.09,Payment,Retail
T38123,C10714,2026-01-23,1436.26,Transfer,Healthcare
T38124,C10456,2026-07-08,966.39,Withdrawal,Travel
T38125,C10891,2025-11-09,5694.13,Purchase,Retail
T38126,C10838,2026-07-02,4418.72,Purchase,Entertainment
T38127,C10653,2025-09-10,923.63,Purchase,Entertainment
T38128,C10605,2025-02-21,3521.34,Transfer,Travel
T38129,C10663,2026-03-28,171.17,Purchase,Retail
T38130,C10764,2026-06-06,957.8,Transfer,Travel
T38131,C10066,2025-06-01,835.68,Withdrawal,Utilities
T38132,C10175,2026-01-01,141.77,Purchase,Travel
T38133,C10509,2026-05-24,700.09,Withdrawal,Retail
T38134,C10614,2025-02-21,3503.11,Payment,Utilities
T38135,C10090,2025-09-27,1316.29,Withdrawal,Entertainment
T38136,C10704,2026-08-08,1865.13,Purchase,Entertainment
T38137,C10165,2025-09-07,366.81,Purchase,Travel
T38138,C10601,2026-08-19,445.95,Withdrawal,Utilities
T38139,C10837,2026-04-05,969.04,Purchase,Healthcare
T38140,C10826,2026-05-14,1556.09,Purchase,Healthcare
T38141,C10779,2025-04-22,2015.25,Purchase,Food
T38142,C10437,2025-04-13,1135.88,Withdrawal,Food
T38143,C10050,2025-01-12,625.71,Transfer,Entertainment
T38144,C10677,2026-04-15,653.36,Withdrawal,Utilities
T38145,C10685,2025-08-20,552.9,Payment,Healthcare
T38146,C10738,2026-05-19,524.78,Transfer,Entertainment
T38147,C10265,2026-03-31,463.73,Payment,Retail
T38148,C10520,2026-07-17,1879.33,Purchase,Food
T38149,C10086,2025-02-06,1155.26,Payment,Entertainment
T38150,C10605,2025-05-30,1864.2,Withdrawal,Entertainment
T38151,C10051,2025-05-17,818.5,Withdrawal,Healthcare
T38152,C10178,2026-04-09,1007.15,Purchase,Retail
T38153,C10277,2025-04-26,174.19,Payment,Retail
T38154,C10238,2026-07-29,2332.52,Purchase,Utilities
T38155,C10584,2025-12-07,1615.44,Transfer,Entertainment
T38156,C10338,2025-11-25,1245.63,Purchase,Entertainment
T38157,C10071,2026-01-31,2741.34,Payment,Travel
T38158,C10373,2025-04-26,6012.17,Withdrawal,Travel
T38159,C10579,2025-11-25,500.79,Payment,Entertainment
T38160,C10516,2026-04-20,4517.98,Transfer,Retail
T38161,C10850,2025-02-04,3879.27,Purchase,Retail
T38162,C10237,2025-12-29,725.05,Payment,Utilities
T38163,C10465,2025-06-15,368.14,Payment,Entertainment
T38164,C10120,2026-08-31,1452.76,Transfer,Entertainment
T38165,C10412,2026-01-22,3399.24,Purchase,Food
T38166,C10722,2026-07-17,311.29,Withdrawal,Travel
T38167,C10773,2025-08-16,315.09,Purchase,Healthcare
T38168,C10836,2026-08-12,1969.66,Transfer,Entertainment
T38169,C10569,2026-03-09,1259.15,Transfer,Travel
T38170,C10042,2025-08-14,2577.61,Withdrawal,Entertainment
T38171,C10503,2025-01-16,1467.79,Transfer,Travel
T38172,C10196,2025-06-17,1586.32,Payment,Healthcare
T38173,C10071,2025-01-08,1288.97,Payment,Utilities
T38174,C10090,2026-03-14,1141.26,Transfer,Food
T38175,C10548,2026-03-11,2114.4,Withdrawal,Healthcare
T38176,C10490,2026-01-21,283.68,Purchase,Retail
T38177,C10825,2025-06-15,1047.65,Withdrawal,Healthcare
T38178,C10748,2025-11-08,706.01,Withdrawal,Healthcare
T38179,C10997,2026-06-16,666.73,Withdrawal,Utilities
T38180,C10382,2025-02-21,2052.17,Withdrawal,Retail
T38181,C10804,2025-11-17,2479.66,Withdrawal,Utilities
T38182,C10465,2026-08-01,2405.74,Withdrawal,Food
T38183,C10153,2025-10-02,2470.54,Transfer,Utilities
T38184,C10169,2026-03-29,1448.03,Purchase,Utilities
T38185,C10271,2025-10-03,262.83,Purchase,Retail
T38186,C10917,2025-11-04,855.24,Transfer,Utilities
T38187,C10109,2025-04-01,1705.47,Withdrawal,Entertainment
T38188,C10150,2026-03-17,1273.04,Withdrawal,Food
T38189,C10430,2026-02-22,2674.63,Purchase,Travel
T38190,C10450,2026-08-15,1489.74,Withdrawal,Healthcare
T38191,C10642,2026-02-23,1209.98,Transfer,Travel
T38192,C10779,2026-02-03,495.0,Purchase,Healthcare
T38193,C10022,2025-09-16,784.41,Payment,Retail
T38194,C10366,2025-01-04,3051.92,Purchase,Entertainment
T38195,C10650,2025-08-01,808.63,Purchase,Travel
T38196,C10819,2026-02-10,2444.42,Withdrawal,Food
T38197,C10238,2025-03-10,189.55,Transfer,Healthcare
T38198,C10433,2025-08-19,479.14,Purchase,Utilities
T38199,C10952,2026-07-26,218.49,Purchase,Food
T38200,C10703,2025-10-10,112.46,Payment,Food
T38201,C10126,2025-11-02,176.06,Transfer,Travel
T38202,C10941,2025-09-25,930.32,Purchase,Healthcare
T38203,C10540,2025-05-18,4692.42,Withdrawal,Travel
T38204,C10632,2025-02-18,220.77,Purchase,Retail
T38205,C10197,2025-02-04,1120.78,Transfer,Healthcare
T38206,C10685,2025-07-01,874.97,Transfer,Utilities
T38207,C10655,2025-04-30,1152.55,Transfer,Utilities
T38208,C10481,2025-09-25,877.19,Transfer,Utilities
T38209,C10178,2026-04-21,557.74,Payment,Retail
T38210,C10868,2025-10-05,116.48,Transfer,Utilities
T38211,C10522,2025-08-25,1935.42,Payment,Entertainment
T38212,C10650,2025-09-01,3052.12,Purchase,Entertainment
T38213,C10958,2026-06-05,1063.68,Transfer,Retail
T38214,C10436,2025-09-11,1154.83,Withdrawal,Retail
T38215,C10764,2025-09-01,282.05,Withdrawal,Retail
T38216,C10856,2025-02-05,664.28,Withdrawal,Retail
T38217,C10313,2025-06-10,1863.08,Transfer,Utilities
T38218,C10018,2026-07-30,398.11,Withdrawal,Healthcare
T38219,C10159,2025-05-21,981.42,Transfer,Food
T38220,C10817,2026-03-30,9388.17,Payment,Retail
T38221,C10121,2025-05-13,1358.72,Purchase,Retail
T38222,C10071,2025-10-01,355.32,Withdrawal,Travel
T38223,C10054,2026-08-24,17793.18,Purchase,Food
T38224,C10459,2025-01-18,1591.54,Payment,Food
T38225,C10168,2025-10-03,482.13,Payment,Travel
T38226,C10610,2025-12-26,991.6,Purchase,Retail
T38227,C10581,2025-01-22,200.15,Purchase,Retail
T38228,C10148,2025-08-05,482.73,Purchase,Travel
T38229,C10628,2026-04-11,2624.97,Withdrawal,Travel
T38230,C10025,2026-05-08,318.54,Payment,Food
T38231,C10247,2026-05-09,266.64,Transfer,Retail
T38232,C10896,2025-07-20,2810.38,Withdrawal,Travel
T38233,C10720,2025-09-22,9861.94,Payment,Food
T38234,C10226,2025-10-16,1902.13,Purchase,Travel
T38235,C10922,2025-09-20,6429.76,Payment,Entertainment
T38236,C10945,2026-02-21,348.01,Purchase,Food
T38237,C10625,2025-03-07,1743.51,Payment,Travel
T38238,C10705,2026-05-26,3393.07,Transfer,Utilities
T38239,C10483,2026-04-01,659.3,Withdrawal,Utilities
T38240,C10832,2026-09-01,423.58,Purchase,Entertainment
T38241,C10009,2025-04-03,987.3,Payment,Entertainment
T38242,C10094,2025-06-29,1559.36,Transfer,Food
T38243,C10120,2025-02-04,873.84,Purchase,Utilities
T38244,C10125,2025-10-23,1350.82,Withdrawal,Utilities
T38245,C10548,2026-03-04,313.43,Withdrawal,Entertainment
T38246,C10068,2025-10-22,1478.52,Transfer,Utilities
T38247,C10296,2026-06-16,2340.43,Transfer,Healthcare
T38248,C10685,2025-12-19,1445.41,Withdrawal,Entertainment
T38249,C10500,2025-08-03,502.89,Payment,Entertainment
T38250,C10972,2025-02-22,218.56,Transfer,Travel
T38251,C10044,2025-05-20,1206.43,Transfer,Healthcare
T38252,C10634,2026-03-24,619.12,Payment,Utilities
T38253,C10381,2025-01-26,5541.17,Transfer,Healthcare
T38254,C10983,2026-07-04,4531.53,Payment,Utilities
T38255,C10026,2025-10-15,169.5,Payment,Utilities
T38256,C10704,2025-07-16,841.84,Payment,Food
T38257,C10496,2025-04-22,513.67,Purchase,Food
T38258,C10851,2026-04-16,334.52,Transfer,Travel
T38259,C10135,2026-01-04,925.97,Payment,Utilities
T38260,C10706,2026-01-17,497.6,Transfer,Travel
T38261,C10048,2025-01-28,439.92,Purchase,Entertainment
T38262,C10607,2025-05-27,396.43,Purchase,Travel
T38263,C10506,2025-11-06,4133.52,Payment,Healthcare
T38264,C10120,2026-01-13,899.42,Payment,Utilities
T38265,C10760,2025-03-22,1030.23,Payment,Utilities
T38266,C10984,2025-01-15,3870.5,Transfer,Healthcare
T38267,C10216,2025-08-03,799.25,Withdrawal,Healthcare
T38268,C10625,2025-01-23,1510.2,Purchase,Retail
T38269,C10525,2025-12-02,531.88,Transfer,Retail
T38270,C10573,2025-07-09,667.46,Transfer,Travel
T38271,C10042,2025-10-08,1238.91,Withdrawal,Retail
T38272,C10922,2025-06-09,1339.58,Payment,Retail
T38273,C10751,2026-01-20,2311.2,Payment,Utilities
T38274,C10095,2025-10-11,3200.63,Withdrawal,Healthcare
T38275,C10026,2025-04-01,1039.62,Withdrawal,Retail
T38276,C10835,2026-05-08,3230.0,Withdrawal,Utilities
T38277,C10894,2026-04-29,481.66,Purchase,Travel
T38278,C10241,2025-05-20,2222.43,Purchase,Retail
T38279,C10486,2026-04-08,525.77,Purchase,Utilities
T38280,C10970,2025-01-20,544.33,Transfer,Utilities
T38281,C10239,2025-12-05,3075.45,Transfer,Utilities
T38282,C10303,2026-02-14,117.59,Transfer,Food
T38283,C10066,2026-08-20,2127.12,Transfer,Entertainment
T38284,C10280,2026-03-10,1337.25,Withdrawal,Utilities
T38285,C10191,2025-07-21,1297.57,Transfer,Retail
T38286,C10118,2025-01-25,5531.77,Purchase,Healthcare
T38287,C10151,2025-01-31,374.97,Withdrawal,Healthcare
T38288,C10776,2026-04-13,338.01,Transfer,Travel
T38289,C10391,2025-07-26,3326.76,Transfer,Retail
T38290,C10230,2026-02-06,888.13,Payment,Food
T38291,C10350,2025-06-17,3688.89,Purchase,Entertainment
T38292,C10760,2025-12-09,2119.06,Payment,Entertainment
T38293,C10570,2025-03-08,1526.07,Withdrawal,Utilities
T38294,C10528,2025-01-11,890.46,Withdrawal,Healthcare
T38295,C10170,2026-02-15,851.85,Purchase,Retail
T38296,C10862,2025-06-14,7993.49,Payment,Travel
T38297,C10963,2025-05-20,594.73,Purchase,Food
T38298,C10131,2026-04-26,3103.87,Payment,Retail
T38299,C10356,2026-02-16,435.83,Payment,Utilities
T38300,C10647,2025-09-19,449.36,Payment,Food
T38301,C10041,2026-05-21,1316.36,Transfer,Retail
T38302,C10304,2025-08-01,941.38,Transfer,Food
T38303,C10005,2025-12-11,2866.52,Withdrawal,Entertainment
T38304,C10328,2026-07-13,830.9,Payment,Food
T38305,C10169,2025-02-05,652.78,Withdrawal,Healthcare
T38306,C10967,2026-08-17,307.44,Withdrawal,Healthcare
T38307,C10799,2025-02-13,11349.84,Withdrawal,Travel
T38308,C10910,2026-02-11,249.29,Withdrawal,Food
T38309,C10337,2025-03-28,24740.21,Purchase,Travel
T38310,C10726,2025-02-04,2144.0,Purchase,Food
T38311,C10068,2026-03-29,1720.07,Transfer,Food
T38312,C10881,2025-11-13,243.01,Payment,Utilities
T38313,C10538,2025-06-15,1893.81,Purchase,Entertainment
T38314,C10736,2025-06-29,232.31,Payment,Entertainment
T38315,C10833,2026-05-29,929.98,Purchase,Healthcare
T38316,C10506,2026-03-23,3290.13,Transfer,Retail
T38317,C10745,2026-04-23,259.16,Withdrawal,Retail
T38318,C10485,2025-12-19,2109.68,Transfer,Entertainment
T38319,C10442,2026-06-19,763.4,Transfer,Retail
T38320,C10923,2025-01-26,1927.56,Purchase,Healthcare
T38321,C10919,2025-01-30,286.38,Withdrawal,Healthcare
T38322,C10050,2026-08-25,4131.46,Withdrawal,Entertainment
T38323,C10148,2025-08-12,2195.15,Payment,Healthcare
T38324,C10926,2025-04-16,472.85,Transfer,Food
T38325,C10586,2026-06-24,504.13,Withdrawal,Travel
T38326,C10817,2026-04-02,3905.55,Payment,Retail
T38327,C10091,2025-03-02,715.48,Withdrawal,Travel
T38328,C10367,2025-06-25,472.38,Withdrawal,Utilities
T38329,C10935,2026-08-30,1847.55,Withdrawal,Healthcare
T38330,C10579,2026-04-08,2087.89,Transfer,Travel
T38331,C10746,2026-08-31,629.17,Payment,Entertainment
T38332,C10873,2025-05-21,4592.26,Withdrawal,Food
T38333,C10655,2025-03-27,1094.72,Purchase,Travel
T38334,C10075,2026-05-03,2731.76,Transfer,Entertainment
T38335,C10085,2026-01-30,2722.56,Transfer,Travel
T38336,C10226,2025-12-19,291.88,Purchase,Retail
T38337,C10362,2026-02-28,3491.39,Withdrawal,Healthcare
T38338,C10958,2025-04-18,3049.7,Transfer,Utilities
T38339,C10567,2025-06-28,1533.05,Purchase,Retail
T38340,C10591,2026-08-05,98.34,Withdrawal,Food
T38341,C10023,2026-02-18,1386.29,Payment,Entertainment
T38342,C10738,2025-07-25,441.81,Transfer,Entertainment
T38343,C10027,2025-03-08,280.06,Purchase,Travel
T38344,C10120,2026-04-24,937.45,Payment,Travel
T38345,C10489,2025-05-18,123.98,Payment,Entertainment
T38346,C10604,2025-08-13,988.43,Purchase,Utilities
T38347,C10852,2025-03-02,3269.39,Withdrawal,Utilities
T38348,C10623,2025-10-20,1899.15,Purchase,Healthcare
T38349,C10889,2025-01-15,3541.15,Transfer,Utilities
T38350,C10344,2025-02-19,797.94,Payment,Utilities
T38351,C10998,2025-04-11,1725.28,Payment,Retail
T38352,C10030,2026-03-02,369.26,Transfer,Healthcare
T38353,C10654,2025-01-10,156.67,Purchase,Utilities
T38354,C10878,2025-05-03,360.98,Payment,Food
T38355,C10809,2025-09-10,523.44,Withdrawal,Retail
T38356,C10226,2025-11-28,502.74,Purchase,Utilities
T38357,C10869,2025-07-20,3744.45,Withdrawal,Utilities
T38358,C10249,2025-04-08,942.51,Withdrawal,Utilities
T38359,C10049,2025-08-10,9344.51,Purchase,Healthcare
T38360,C10725,2025-10-02,5038.93,Withdrawal,Travel
T38361,C10891,2026-05-19,399.92,Withdrawal,Food
T38362,C10388,2026-07-13,3059.94,Payment,Entertainment
T38363,C10943,2026-01-05,3123.55,Withdrawal,Travel
T38364,C10780,2026-06-07,765.36,Purchase,Food
T38365,C10287,2026-08-12,1118.59,Transfer,Healthcare
T38366,C10706,2025-11-26,567.26,Withdrawal,Food
T38367,C10765,2025-08-09,11891.15,Purchase,Utilities
T38368,C10590,2025-12-13,5521.35,Purchase,Travel
T38369,C10474,2026-07-20,819.75,Withdrawal,Food
T38370,C10755,2025-02-28,5231.07,Transfer,Food
T38371,C10602,2025-02-01,702.64,Withdrawal,Food
T38372,C10925,2025-07-27,2838.2,Purchase,Healthcare
T38373,C10005,2025-12-04,1416.52,Transfer,Travel
T38374,C10792,2025-08-01,1003.72,Withdrawal,Travel
T38375,C10411,2025-06-28,395.78,Purchase,Healthcare
T38376,C10957,2025-11-06,613.3,Purchase,Utilities
T38377,C10661,2026-02-13,2016.54,Withdrawal,Food
T38378,C10323,2025-05-18,1175.86,Withdrawal,Healthcare
T38379,C10398,2026-01-26,786.32,Payment,Entertainment
T38380,C10281,2026-01-17,4699.41,Transfer,Travel
T38381,C10190,2026-05-26,1248.08,Withdrawal,Entertainment
T38382,C10785,2025-10-02,1098.3,Payment,Entertainment
T38383,C10584,2026-05-10,640.3,Purchase,Utilities
T38384,C10958,2025-02-14,1473.21,Purchase,Travel
T38385,C10829,2026-04-07,1984.24,Payment,Entertainment
T38386,C10499,2025-02-07,1270.65,Payment,Travel
T38387,C10579,2025-03-08,1975.31,Withdrawal,Food
T38388,C10815,2026-08-10,566.71,Withdrawal,Healthcare
T38389,C10433,2025-09-21,371.13,Payment,Retail
T38390,C10062,2026-08-25,846.83,Purchase,Travel
T38391,C10452,2026-05-30,1678.98,Payment,Food
T38392,C10492,2026-08-28,3080.26,Withdrawal,Entertainment
T38393,C10645,2025-01-12,10256.17,Purchase,Healthcare
T38394,C10441,2026-08-17,2089.75,Transfer,Retail
T38395,C10306,2025-06-20,144.07,Transfer,Utilities
T38396,C10779,2025-12-16,3540.08,Transfer,Utilities
T38397,C10734,2025-08-22,1662.96,Purchase,Travel
T38398,C10942,2025-10-31,548.77,Purchase,Travel
T38399,C10125,2026-05-21,2499.56,Withdrawal,Food
T38400,C10264,2026-05-10,1672.14,Payment,Retail
T38401,C10006,2026-07-11,676.5,Purchase,Travel
T38402,C10412,2026-06-21,1238.33,Payment,Entertainment
T38403,C10205,2025-01-04,447.89,Purchase,Travel
T38404,C10178,2026-01-23,898.74,Transfer,Utilities
